alunos,prevalencia_nao_alfabetizado,accuracy,balanced_accuracy,brier,roc_auc,average_precision_risco,precision_risco,recall_risco,f1_risco,fracao_sinalizada,limiar_risco
390717,0.4019226191847296,0.6082765787001845,0.5152318179514888,0.22090017069486287,0.6644699942788811,0.5514125093064859,0.724963305859772,0.04088819266674308,0.0774104101992224,0.02266858109578032,0.6799999999999997
390717,0.4019226191847296,0.6063877435586371,0.5120257787886949,0.22090017069486287,0.6644699942788811,0.5514125093064859,0.7505787930236147,0.03096702708898483,0.0594800540616572,0.01658233452857183,0.6899999999999997
390717,0.4019226191847296,0.6041559491908466,0.5085883670568784,0.22090017069486287,0.6644699942788811,0.5514125093064859,0.7735544805344391,0.0213833594416638,0.04161631934762268,0.01111034329194788,0.6999999999999996
390717,0.4019226191847296,0.6037618020203882,0.5079320032677392,0.22090017069486287,0.6644699942788811,0.5514125093064859,0.7870250710777978,0.019390211286440223,0.0378479494366311,0.00990230780846495,0.7099999999999996
390717,0.4019226191847296,0.6029453543101528,0.5067826608436281,0.22090017069486287,0.6644699942788811,0.5514125093064859,0.7887067395264117,0.016543766476903678,0.03240775391063543,0.008430654412272821,0.7199999999999996
390717,0.4019226191847296,0.5991011396995779,0.5014385694477815,0.22090017069486287,0.6644699942788811,0.5514125093064859,0.7793296089385475,0.003553280097810721,0.007074305564359699,0.0018325284029105464,0.7299999999999996
390717,0.4019226191847296,0.5991011396995779,0.5014385694477815,0.22090017069486287,0.6644699942788811,0.5514125093064859,0.7793296089385475,0.003553280097810721,0.007074305564359699,0.0018325284029105464,0.7399999999999997
390717,0.4019226191847296,0.5989936450167257,0.5012756047017521,0.22090017069486287,0.6644699942788811,0.5514125093064859,0.7896440129449838,0.003107528114214394,0.006190693662150505,0.0015817074762551923,0.7499999999999997
390717,0.4019226191847296,0.5982974889753965,0.5003103680143258,0.22090017069486287,0.6644699942788811,0.5514125093064859,0.7756410256410257,0.0007705141430736509,0.001539498963064748,0.0003992659648799515,0.7599999999999997
390717,0.4019226191847296,0.5982130288674411,0.5001885898176492,0.22090017069486287,0.6644699942788811,0.5514125093064859,0.7912087912087912,0.0004584877545562221,0.000916444450101509,0.00023290514617997169,0.7699999999999997
390717,0.4019226191847296,0.5982130288674411,0.5001885898176492,0.22090017069486287,0.6644699942788811,0.5514125093064859,0.7912087912087912,0.0004584877545562221,0.000916444450101509,0.00023290514617997169,0.7799999999999997
390717,0.4019226191847296,0.5982130288674411,0.5001885898176492,0.22090017069486287,0.6644699942788811,0.5514125093064859,0.7912087912087912,0.0004584877545562221,0.000916444450101509,0.00023290514617997169,0.7899999999999996
390717,0.4019226191847296,0.5982130288674411,0.5001885898176492,0.22090017069486287,0.6644699942788811,0.5514125093064859,0.7912087912087912,0.0004584877545562221,0.000916444450101509,0.00023290514617997169,0.7999999999999996
